route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
52A,South Kedzie,01/01/2018,3644,1562.1,1082,91827
53,Pulaski,01/01/2018,16322,10313.7,6900.9,434842
53A,South Pulaski,01/01/2018,6712.3,2713,1621.7,166630
54,Cicero,01/01/2018,9112.8,6498.4,4277.1,247860
54A,North Cicero/Skokie Blvd.,01/01/2018,663.6,0,0,14598
54B,South Cicero,01/01/2018,2502.3,2007.1,1162.8,68893
55,Garfield,01/01/2018,8719.7,6331,4509.5,239706
55A,55th/Austin,01/01/2018,292.8,0,0,6441
55N,55th/Narragansett,01/01/2018,530,175.8,0,12363
56,Milwaukee,01/01/2018,7980.5,3674.4,2626.7,203402
57,Laramie,01/01/2018,2259.9,968.8,513.8,56162
59,59th/61st,01/01/2018,2847.8,1549.4,0,68850
60,Blue Island/26th,01/01/2018,9751.2,4522.4,3236.5,248799
62,Archer,01/01/2018,8940,5065.6,3526.7,234576
62H,Archer/Harlem,01/01/2018,906.6,419.8,0,21625
63,63rd,01/01/2018,14041.9,9180.4,6538.5,378336
63W,West 63rd,01/01/2018,1290.5,569.6,354,32440
65,Grand,01/01/2018,7604.4,3674.6,2236.7,193179
66,Chicago,01/01/2018,21307.6,12232.8,8053.9,557969
67,67th-69th-71st,01/01/2018,9375,6488.3,4593.7,255172
68,Northwest Highway,01/01/2018,1326.7,421,268.9,32216
70,Division,01/01/2018,8195.3,4567.3,3241.9,214775
71,71st/South Shore,01/01/2018,8384.6,6071.3,4346.9,230481
72,North,01/01/2018,12696,9315,6309.1,348118
73,Armitage,01/01/2018,5214.3,2278,1488.5,131268
74,Fullerton,01/01/2018,10726.9,7217.7,4736,288542
75,74th-75th,01/01/2018,6342.5,4195.4,2951.1,171072
76,Diversey,01/01/2018,10395.1,5699.3,3569,269334
77,Belmont,01/01/2018,18464,10781.2,7640.2,487534
78,Montrose,01/01/2018,6993.1,3967.6,2667.6,183057
79,79th,01/01/2018,22048.7,15387.6,11094.2,602093
80,Irving Park,01/01/2018,9817.6,6003.7,4147.8,260741
81,Lawrence,01/01/2018,10280.6,7568,5655,284720
81W,West Lawrence,01/01/2018,1651.8,745,382.1,41230
82,Kimball-Homan,01/01/2018,15947,8910.6,5854.5,415749
84,Peterson,01/01/2018,3309.6,1550.9,998,84006
85,Central,01/01/2018,8280.9,5035.1,3659.5,220617
85A,North Central,01/01/2018,516.4,229.7,0,12279
86,Narragansett/Ridgeland,01/01/2018,2223.7,0,0,48921
87,87th,01/01/2018,10618.9,7094,4767.9,285832
88,Higgins,01/01/2018,1218.5,486.9,334,30425
90,Harlem,01/01/2018,3842.3,2276.3,1410.7,100689
91,Austin,01/01/2018,5894.1,2938.8,1979.7,151324
92,Foster,01/01/2018,5778.7,3001.7,2095.4,149614
93,California/Dodge,01/01/2018,3079.5,1343,0,73122
94,South California,01/01/2018,7646.5,3726.6,2570.9,195984
95,95th,01/01/2018,5030.8,3419.4,2300.1,135855
96,Lunt,01/01/2018,756.7,0,0,16647
97,Skokie,01/01/2018,2635.3,1778.3,1124.7,70713
X98,Avon Express,01/01/2018,10.8,0,0,205
100,Jeffery Manor Express,01/01/2018,558.3,0,0,12283
103,West 103rd,01/01/2018,1992.7,1014.9,780.3,51802
106,East 103rd,01/01/2018,1264.9,383.1,280.5,30762
108,Halsted/95th,01/01/2018,1101.5,0,0,24233
111,111th/King Drive,01/01/2018,3039.3,1817.7,1116.9,79720
111A,Pullman Shuttle,01/01/2018,167.3,119.6,97,4644
112,Vincennes/111th,01/01/2018,1862.1,847.3,514.4,46928
115,Pullman/115th,01/01/2018,2790.1,1431.3,1175.8,72987
119,Michigan/119th,01/01/2018,3903.9,2678.3,1993.1,106563
120,Ogilvie/Streeterville Express,01/01/2018,1056.4,0,0,23240
121,Union/Streeterville Express,01/01/2018,1260.5,0,0,27730
124,Navy Pier,01/01/2018,810.2,728.3,334.1,22409
125,Water Tower Express,01/01/2018,1256.1,0,0,27635
126,Jackson,01/01/2018,4793.4,2121.3,1478.3,121332
132,Goose Island Express,01/01/2018,253.2,0,0,5571
134,Stockton/LaSalle Express,01/01/2018,2923.2,0,0,64309
135,Clarendon/LaSalle Express,01/01/2018,3259,0,0,71698
136,Sheridan/LaSalle Express,01/01/2018,1909.8,0,0,42015
143,Stockton/Michigan Express,01/01/2018,1822,0,0,40084
146,Inner Drive/Michigan Express,01/01/2018,11106.3,8199,6039.4,307333
147,Outer Drive Express,01/01/2018,10603.9,7538.1,5557.2,291225
148,Clarendon/Michigan Express,01/01/2018,2281.9,0,0,50201
151,Sheridan,01/01/2018,13826.3,10513.9,7010.6,381287
152,Addison,01/01/2018,8526.3,3137.5,2006.9,210162
155,Devon,01/01/2018,5839.6,4304.1,3395.5,162665
156,LaSalle,01/01/2018,6785.9,0,0,149289
157,Streeterville/Taylor,01/01/2018,5313.8,0,0,116903
165,West 65th,01/01/2018,127.1,0,0,2796
169,69th-UPS Express,01/01/2018,143.5,4.4,0,3165
171,U. of Chicago/Hyde Park,01/01/2018,1621.8,380.9,291.1,38659
172,U. of Chicago/Kenwood,01/01/2018,1980.8,598.4,434.8,48144
192,U. of Chicago Hospitals Express,01/01/2018,850.3,0,0,18707
201,Central/Ridge,01/01/2018,2304.5,1125.1,0,55200
205,Chicago/Golf,01/01/2018,792,0,0,17424
206,Evanston Circulator,01/01/2018,603.6,0,0,13280
1001,Shuttle/Special Event Route,01/01/2018,62.2,26.4,21.1,1579
1,Bronzeville/Union Station,02/01/2018,1731.1,0,0,34623
2,Hyde Park Express,02/01/2018,3321.9,0,0,66438
3,King Drive,02/01/2018,16149.1,10863.6,7931.8,398163
4,Cottage Grove,02/01/2018,19218.4,12175.4,8681.1,467794
5,South Shore Night Bus,02/01/2018,409.1,391,347.4,11136
6,Jackson Park Express,02/01/2018,8165.3,7456,5518.5,215204
7,Harrison,02/01/2018,5625.1,0,0,112502
8,Halsted,02/01/2018,21814.5,11685.2,8407.1,516659
8A,South Halsted,02/01/2018,2735.2,1847.8,1199.2,66892
9,Ashland,02/01/2018,17224,15873.1,11320.5,453255
X9,Ashland Express,02/01/2018,8264,0,0,165279
11,Lincoln,02/01/2018,1421.8,729.1,490,33312
12,Roosevelt,02/01/2018,12387.8,7276.6,5865.1,300323
J14,Jeffery Jump,02/01/2018,10310,5097.4,3171.5,239275
15,Jeffery Local,02/01/2018,6966.9,4356.8,3170.8,169448
18,16th/18th,02/01/2018,3869.8,2485.1,1747.9,94328
19,United Center Express,02/01/2018,226.2,191.9,0,2872
20,Madison,02/01/2018,16383.7,8511.4,6452.9,387531
21,Cermak,02/01/2018,8270.7,6572.3,4436.7,209450
22,Clark,02/01/2018,15477.6,12177.9,9852.7,397675
24,Wentworth,02/01/2018,2562.7,0,0,51254
26,South Shore Express,02/01/2018,4058.9,0,0,81178
28,Stony Island,02/01/2018,5852.9,2833.8,1863.2,135846
29,State,02/01/2018,10164.1,6736.5,5041.7,250394
30,South Chicago,02/01/2018,3126.8,1871.3,794.5,73198
31,31st,02/01/2018,603,0,0,12060
34,South Michigan,02/01/2018,4813.2,2860.2,2402.9,117317
35,31st/35th,02/01/2018,4847.5,2466.2,1865.7,114278
36,Broadway,02/01/2018,11407.8,11016,9001.7,308228
37,Sedgwick,02/01/2018,1466.4,0,0,29327
39,Pershing,02/01/2018,1933.8,605.9,440,42859
43,43rd,02/01/2018,1345.2,645.6,445.1,31267
44,Wallace-Racine,02/01/2018,3257.6,1359.6,989.5,74549
47,47th,02/01/2018,9043,6040.2,4276.2,222125
48,South Damen,02/01/2018,960.5,0,0,19210
49,Western,02/01/2018,15265.5,12865.4,9224.9,393671
49B,North Western,02/01/2018,5038.4,3179,2596.1,123869
X49,Western Express,02/01/2018,6539.5,0,0,130791
50,Damen,02/01/2018,9546.5,4841,3243.8,223270
51,51st,02/01/2018,1403.2,757.5,531.6,33221
52,Kedzie/California,02/01/2018,12044.1,6687.2,4693.8,286406
52A,South Kedzie,02/01/2018,3893.9,1720.8,1141.1,89324
53,Pulaski,02/01/2018,17436.2,10038.8,7572.3,419168
53A,South Pulaski,02/01/2018,7235.6,2755.8,1780.1,162856
54,Cicero,02/01/2018,9701.7,6448.2,4720,238706
54A,North Cicero/Skokie Blvd.,02/01/2018,685.8,0,0,13716
54B,South Cicero,02/01/2018,2627.5,2003.3,1203.4,65377
55,Garfield,02/01/2018,9135.2,6392.9,4956.8,228104
55A,55th/Austin,02/01/2018,326.3,0,0,6526
55N,55th/Narragansett,02/01/2018,562.7,178.7,0,11969
56,Milwaukee,02/01/2018,8265.9,3957.5,2949.7,192947
57,Laramie,02/01/2018,2429.1,979.1,582.6,54830
59,59th/61st,02/01/2018,3006.8,1538.5,0,66290
60,Blue Island/26th,02/01/2018,10906.1,4775.4,3692.8,251994
62,Archer,02/01/2018,9547.3,5233,4037.3,228027
62H,Archer/Harlem,02/01/2018,949.5,456.5,0,20816
63,63rd,02/01/2018,15205.8,9483.2,7172,370737
63W,West 63rd,02/01/2018,1360.9,570.3,450.7,31303
65,Grand,02/01/2018,7966.1,3716,2503.5,184200
66,Chicago,02/01/2018,22576.8,12863.7,9079.7,539309
67,67th-69th-71st,02/01/2018,9966.5,6817.9,4896.5,246187
68,Northwest Highway,02/01/2018,1384.6,404.5,282.3,30440
70,Division,02/01/2018,8706.6,4970.5,3823.3,209307
71,71st/South Shore,02/01/2018,8907.8,6323.7,4594.6,221830
72,North,02/01/2018,13514.8,9584.4,7140.5,337195
73,Armitage,02/01/2018,5280.2,2284.2,1627,121248
74,Fullerton,02/01/2018,11446.6,7275.7,5415.9,279699
75,74th-75th,02/01/2018,6713.4,4422.6,3318.8,165233
76,Diversey,02/01/2018,10461.7,5800.2,4008.8,248470
77,Belmont,02/01/2018,19298.2,11407.6,8644.9,466175
78,Montrose,02/01/2018,7571.1,4109.3,2976.9,179766
79,79th,02/01/2018,23320.1,16358.8,12005.4,579860
80,Irving Park,02/01/2018,10377.7,6287.8,4767.6,251775
81,Lawrence,02/01/2018,10810,7647.2,6153.4,271402
81W,West Lawrence,02/01/2018,1750.1,766.3,466.2,39933
82,Kimball-Homan,02/01/2018,17102.4,9250.4,6654.3,405666
84,Peterson,02/01/2018,3478.8,1564.7,1092.4,80205
85,Central,02/01/2018,8769.4,5045.4,3997.3,211558
85A,North Central,02/01/2018,535.2,201.8,0,11511
86,Narragansett/Ridgeland,02/01/2018,2501.4,0,0,50027
87,87th,02/01/2018,11180,7550.7,5219.7,274682
88,Higgins,02/01/2018,1322.5,482,369.4,29856
90,Harlem,02/01/2018,3978.4,2303,1522.4,94870
91,Austin,02/01/2018,6307.4,2929.5,2099.1,146263
92,Foster,02/01/2018,6130.8,3159.2,2515.3,145315
93,California/Dodge,02/01/2018,3253.7,1320.6,0,70355
94,South California,02/01/2018,8190.4,3838.3,2764.3,190218
95,95th,02/01/2018,5355.4,3502.7,2532.7,131250
96,Lunt,02/01/2018,818.8,0,0,16376
97,Skokie,02/01/2018,2752.6,1812.1,1230.5,67222
X98,Avon Express,02/01/2018,17.1,0,0,326
100,Jeffery Manor Express,02/01/2018,619.8,0,0,12395
103,West 103rd,02/01/2018,2073.1,1046.6,873.1,49141
106,East 103rd,02/01/2018,1430.7,424.4,295.3,31493
108,Halsted/95th,02/01/2018,1145.6,0,0,22912
111,111th/King Drive,02/01/2018,3156.7,1810.9,1233.6,75311
111A,Pullman Shuttle,02/01/2018,173.4,141.5,92.8,4405
112,Vincennes/111th,02/01/2018,1995.3,872.4,525.4,45498
115,Pullman/115th,02/01/2018,2913.9,1433.5,1289.6,69171
119,Michigan/119th,02/01/2018,4056.7,2921.4,2120.7,101302
120,Ogilvie/Streeterville Express,02/01/2018,1020.9,0,0,20418
121,Union/Streeterville Express,02/01/2018,1228.6,0,0,24572
124,Navy Pier,02/01/2018,845,732.6,445.9,21614
125,Water Tower Express,02/01/2018,1217.5,0,0,24351
126,Jackson,02/01/2018,5023.1,2222.3,1636.1,115896
130,Museum Campus,02/01/2018,689.9,1022.9,813,7811
132,Goose Island Express,02/01/2018,259.3,0,0,5185
134,Stockton/LaSalle Express,02/01/2018,2867.1,0,0,57342
135,Clarendon/LaSalle Express,02/01/2018,3127.3,0,0,62547
136,Sheridan/LaSalle Express,02/01/2018,1820.8,0,0,36416
143,Stockton/Michigan Express,02/01/2018,1825.6,0,0,36512
146,Inner Drive/Michigan Express,02/01/2018,11494.1,8564.5,6615,290600
147,Outer Drive Express,02/01/2018,11148.3,7982.9,6102.3,279307
148,Clarendon/Michigan Express,02/01/2018,2324.9,0,0,46497
151,Sheridan,02/01/2018,14161.2,10540.5,7944.8,357165
152,Addison,02/01/2018,9220.9,3411.8,2338.3,207418
155,Devon,02/01/2018,6304,4478.8,3709.2,158831
156,LaSalle,02/01/2018,6577.3,0,0,131546
157,Streeterville/Taylor,02/01/2018,6492.7,0,0,129853
165,West 65th,02/01/2018,140.7,0,0,2814
169,69th-UPS Express,02/01/2018,140.8,2.6,0,2821
171,U. of Chicago/Hyde Park,02/01/2018,1486.9,379.9,246.8,32245
172,U. of Chicago/Kenwood,02/01/2018,1768.4,575.7,497.5,39662
192,U. of Chicago Hospitals Express,02/01/2018,899.7,0,0,17994
201,Central/Ridge,02/01/2018,2483,1134.7,0,54200
205,Chicago/Golf,02/01/2018,856,0,0,17120
206,Evanston Circulator,02/01/2018,686.2,0,0,13724
1001,Shuttle/Special Event Route,02/01/2018,44.8,16,7.2,975
1,Bronzeville/Union Station,03/01/2018,1733.6,0,0,38140
2,Hyde Park Express,03/01/2018,3378.4,0,0,74324
3,King Drive,03/01/2018,16493.2,10866,8015.1,449241
4,Cottage Grove,03/01/2018,19483.6,12626.7,9527.5,529882
5,South Shore Night Bus,03/01/2018,412.1,384.2,353.9,12402
6,Jackson Park Express,03/01/2018,8732.1,7882.8,6088.2,255873
7,Harrison,03/01/2018,5376.9,0,0,118293
8,Halsted,03/01/2018,21064,12173.4,8852.6,559686
8A,South Halsted,03/01/2018,2762.3,2010.8,1424.8,76523
9,Ashland,03/01/2018,17429,16890.7,12756,518916
X9,Ashland Express,03/01/2018,8346.6,0,0,183625
11,Lincoln,03/01/2018,1430.3,784.5,548,37581
12,Roosevelt,03/01/2018,12553,7673,6485.9,340475
J14,Jeffery Jump,03/01/2018,10567.5,5214.1,3549.4,272752
15,Jeffery Local,03/01/2018,7019.5,4678.6,3505.7,191846
18,16th/18th,03/01/2018,3718.2,2341.6,1941.7,101274
19,United Center Express,03/01/2018,237.8,244.5,166.3,5110
20,Madison,03/01/2018,16622.4,9207.4,7309,440965
21,Cermak,03/01/2018,8750.1,6563.1,4613,243771
22,Clark,03/01/2018,15968.6,12728.7,10716.4,457819
24,Wentworth,03/01/2018,2557.9,0,0,56274
26,South Shore Express,03/01/2018,4189.6,0,0,92171
28,Stony Island,03/01/2018,6024.2,2996.7,2286.6,156661
29,State,03/01/2018,10716,7037.8,6076.5,295248
30,South Chicago,03/01/2018,3133.3,1931,952.5,82398
31,31st,03/01/2018,551.8,0,0,12139
34,South Michigan,03/01/2018,4798.2,3076.3,2588.5,131295
35,31st/35th,03/01/2018,4848.4,2483.4,1996.7,127068
36,Broadway,03/01/2018,11606.3,11113.1,9496,348888
37,Sedgwick,03/01/2018,1462.1,0,0,32166
39,Pershing,03/01/2018,1923.6,605.8,492.4,47318
43,43rd,03/01/2018,1368.8,694.5,512.6,35636
44,Wallace-Racine,03/01/2018,3269.4,1396.1,1083.8,83242
47,47th,03/01/2018,9079.2,6315.2,4623,249810
48,South Damen,03/01/2018,946.7,0,0,20828
49,Western,03/01/2018,15454,13172.4,9903,445462
49B,North Western,03/01/2018,5276.4,3527.2,2858.3,145151
X49,Western Express,03/01/2018,6408.3,0,0,140983
50,Damen,03/01/2018,9672.6,4932.6,3470.3,251342
51,51st,03/01/2018,1366,789.3,679.1,36714
52,Kedzie/California,03/01/2018,12249.3,7213.5,5317.9,326824
52A,South Kedzie,03/01/2018,3922.5,1823,1399.3,101007
53,Pulaski,03/01/2018,17377.4,10617.8,8279.4,468509
53A,South Pulaski,03/01/2018,7251.9,3095.2,2051.9,183225
54,Cicero,03/01/2018,9944.5,6922.6,5395.3,274974
54A,North Cicero/Skokie Blvd.,03/01/2018,710.7,0,0,15635
54B,South Cicero,03/01/2018,2822.1,2190.3,1505.6,79060
55,Garfield,03/01/2018,9300.7,6563,5401.5,259036
55A,55th/Austin,03/01/2018,334.4,0,0,7357
55N,55th/Narragansett,03/01/2018,571.3,184.3,0,13491
56,Milwaukee,03/01/2018,8555.9,4240,3440.2,223190
57,Laramie,03/01/2018,2360.1,1013.2,640.2,59550
59,59th/61st,03/01/2018,2960,1566.9,0,72954
60,Blue Island/26th,03/01/2018,10813.4,5178.2,4114.1,280243
62,Archer,03/01/2018,9803.4,5702.4,4620.3,262669
62H,Archer/Harlem,03/01/2018,964.1,458.9,0,23505
63,63rd,03/01/2018,15153.2,9884.1,7865.8,414255
63W,West 63rd,03/01/2018,1395.6,637.5,519.3,35967
65,Grand,03/01/2018,8188.9,4173.2,3072.4,213312
66,Chicago,03/01/2018,22662.3,13294.3,9828.3,604354
67,67th-69th-71st,03/01/2018,9788.6,6683.1,5271.3,269851
68,Northwest Highway,03/01/2018,1372.6,523.2,336.3,34157
70,Division,03/01/2018,8716.7,4928.3,4064.2,232667
71,71st/South Shore,03/01/2018,8725.1,6572.5,5068.3,245087
72,North,03/01/2018,13781.4,10048.7,7886.1,384979
73,Armitage,03/01/2018,5203.2,2311.7,1811.5,133275
74,Fullerton,03/01/2018,11619.1,7784.6,5967.5,318413
75,74th-75th,03/01/2018,6739.2,4465.2,3611.9,185037
76,Diversey,03/01/2018,11072.2,6159.9,4459.2,292224
77,Belmont,03/01/2018,19799.5,12193.4,9215.4,533418
78,Montrose,03/01/2018,7468,4319,3358.1,199323
79,79th,03/01/2018,23442.1,16863.3,13020.8,652126
80,Irving Park,03/01/2018,10588.4,6851.9,5481.8,289132
81,Lawrence,03/01/2018,11148.9,8254.3,6675.9,313250
81W,West Lawrence,03/01/2018,1743.3,832.3,543.7,44688
82,Kimball-Homan,03/01/2018,16929.4,9684.9,7367.8,450342
84,Peterson,03/01/2018,3529.2,1747.1,1238.1,91330
85,Central,03/01/2018,8868.5,5273.6,4395.2,239056
85A,North Central,03/01/2018,544.2,244.5,0,13195
86,Narragansett/Ridgeland,03/01/2018,2358.3,0,0,51883
87,87th,03/01/2018,11183.4,7686.6,5688.1,307221
88,Higgins,03/01/2018,1343.9,522.2,415.2,33838
90,Harlem,03/01/2018,4271.5,2617.7,1979.8,114981
91,Austin,03/01/2018,6262.4,3181.9,2458.1,163516
92,Foster,03/01/2018,6226.4,3348,2805.7,164944
93,California/Dodge,03/01/2018,3259.7,1400.4,0,78715
94,South California,03/01/2018,8204.7,4040.9,3124.2,213204
95,95th,03/01/2018,5358.2,3780.6,2826.4,148090
96,Lunt,03/01/2018,808,0,0,17776
97,Skokie,03/01/2018,2823.6,1905.9,1368.2,77121
X98,Avon Express,03/01/2018,15.8,0,0,315
100,Jeffery Manor Express,03/01/2018,610.2,0,0,13425
103,West 103rd,03/01/2018,1779.9,875.5,734.5,46472
106,East 103rd,03/01/2018,1346.7,417.8,340.6,33079
108,Halsted/95th,03/01/2018,1176.8,0,0,25890
111,111th/King Drive,03/01/2018,3199.8,1918.4,1411.4,85633
111A,Pullman Shuttle,03/01/2018,181.5,143.3,134.1,5246
112,Vincennes/111th,03/01/2018,2006.3,934.6,598,51203
115,Pullman/115th,03/01/2018,2895.7,1538,1302.9,76607
119,Michigan/119th,03/01/2018,4142.7,2999.4,2384.6,115674
120,Ogilvie/Streeterville Express,03/01/2018,965.8,0,0,21248
121,Union/Streeterville Express,03/01/2018,1207.6,0,0,26567
124,Navy Pier,03/01/2018,1002.4,879.5,669.2,29128
125,Water Tower Express,03/01/2018,1235.7,0,0,27185
126,Jackson,03/01/2018,5086.8,2389.8,1845,131239
132,Goose Island Express,03/01/2018,239.6,0,0,5272
134,Stockton/LaSalle Express,03/01/2018,2849.6,0,0,62691
135,Clarendon/LaSalle Express,03/01/2018,3144.7,0,0,69182
136,Sheridan/LaSalle Express,03/01/2018,1861.3,0,0,40949
143,Stockton/Michigan Express,03/01/2018,1870.9,0,0,41159
146,Inner Drive/Michigan Express,03/01/2018,12352.9,9292,7405.7,347847
147,Outer Drive Express,03/01/2018,11524,8543.2,7049.1,324441
148,Clarendon/Michigan Express,03/01/2018,2350.7,0,0,51714
151,Sheridan,03/01/2018,14804,11402.7,9263,419754
152,Addison,03/01/2018,9146.8,3723.5,2665.6,230511
155,Devon,03/01/2018,6296,4980.1,4131.2,179938
156,LaSalle,03/01/2018,6795.8,0,0,149508
157,Streeterville/Taylor,03/01/2018,5964.2,0,0,131213
165,West 65th,03/01/2018,160.4,0,0,3529
169,69th-UPS Express,03/01/2018,123.1,11.7,0,2743
171,U. of Chicago/Hyde Park,03/01/2018,1281,262.3,258.9,30529
172,U. of Chicago/Kenwood,03/01/2018,1924.7,488.9,372.7,46278
192,U. of Chicago Hospitals Express,03/01/2018,845.9,0,0,18610
201,Central/Ridge,03/01/2018,2208.2,1122.6,0,54193
205,Chicago/Golf,03/01/2018,854.6,0,0,18802
206,Evanston Circulator,03/01/2018,627.6,0,0,13807
1001,Shuttle/Special Event Route,03/01/2018,49,37.8,13.4,1322
1,Bronzeville/Union Station,04/01/2018,1837.3,0,0,38583
2,Hyde Park Express,04/01/2018,3581.6,0,0,75213
3,King Drive,04/01/2018,16746,10985.5,8047.6,435847
4,Cottage Grove,04/01/2018,19860.5,11969.2,8917.5,509535
5,South Shore Night Bus,04/01/2018,420.8,380.5,376.5,12241
6,Jackson Park Express,04/01/2018,8832.4,8136.2,5844.1,247245
7,Harrison,04/01/2018,5703.5,0,0,119774
8,Halsted,04/01/2018,22293.5,11999,8552.7,558923
8A,South Halsted,04/01/2018,2914.3,1967.9,1393.5,76040
9,Ashland,04/01/2018,17585,15654.5,11879.2,491300
X9,Ashland Express,04/01/2018,8673.6,0,0,182146
11,Lincoln,04/01/2018,1531.2,802,498.4,37856
12,Roosevelt,04/01/2018,12909,7765.4,5713.5,330719
J14,Jeffery Jump,04/01/2018,10826.7,5001.8,3214.8,263442
15,Jeffery Local,04/01/2018,7226.1,4641.6,3415.9,187394
18,16th/18th,04/01/2018,3881.8,2215.5,1756.9,99163
19,United Center Express,04/01/2018,261.9,165.1,106.6,1591
20,Madison,04/01/2018,16637.5,9324,7103.8,422202
21,Cermak,04/01/2018,8592.8,6757.5,4552.1,230238
22,Clark,04/01/2018,16504.5,12673.7,9816.4,446370
24,Wentworth,04/01/2018,2627.8,0,0,55184
26,South Shore Express,04/01/2018,4331.1,0,0,90954
28,Stony Island,04/01/2018,6200.8,2922.4,2129.9,152555
29,State,04/01/2018,10906.7,7412.7,5596.2,286673
30,South Chicago,04/01/2018,3269,1864.2,857.5,80394
31,31st,04/01/2018,606.4,0,0,12734
34,South Michigan,04/01/2018,4721.1,2933.8,2397.4,122865
35,31st/35th,04/01/2018,5069.8,2621.3,1944.6,126675
36,Broadway,04/01/2018,11872.7,11468,9090,340649
37,Sedgwick,04/01/2018,1530.7,0,0,32144
39,Pershing,04/01/2018,2013.5,585.6,452.4,46889
43,43rd,04/01/2018,1402.3,657.2,486.2,34509
44,Wallace-Racine,04/01/2018,3330,1361.8,1049.1,80624
47,47th,04/01/2018,9286.9,5903.6,4296,240120
48,South Damen,04/01/2018,993.2,0,0,20858
49,Western,04/01/2018,15981,13306.2,9349.1,435571
49B,North Western,04/01/2018,5374.3,3249.6,2730.6,139512
X49,Western Express,04/01/2018,6805.8,0,0,142921
50,Damen,04/01/2018,9940.1,4867,3213.8,244280
51,51st,04/01/2018,1364.7,758.3,570,34543
52,Kedzie/California,04/01/2018,12528.1,6949.5,4658.2,314178
52A,South Kedzie,04/01/2018,4043.6,1827.2,1263.2,98542
53,Pulaski,04/01/2018,17919.8,10961.1,8057.3,460448
53A,South Pulaski,04/01/2018,7697,3122.4,1913.1,183692
54,Cicero,04/01/2018,10134.7,6713.2,5047,264915
54A,North Cicero/Skokie Blvd.,04/01/2018,738.9,0,0,15517
54B,South Cicero,04/01/2018,2854.4,2107.8,1402.8,75387
55,Garfield,04/01/2018,9656.8,6850.5,5273.1,256561
55A,55th/Austin,04/01/2018,357.6,0,0,7509
55N,55th/Narragansett,04/01/2018,585.6,180.5,0,13020
56,Milwaukee,04/01/2018,8555.3,4327.8,3246.4,213204
57,Laramie,04/01/2018,2429.2,1005.5,580.6,57939
59,59th/61st,04/01/2018,3138.3,1521.4,0,71990
60,Blue Island/26th,04/01/2018,11347.1,5334.6,4091.1,280082
62,Archer,04/01/2018,10193.7,5733.5,4352.3,258763
62H,Archer/Harlem,04/01/2018,1013.3,431.1,0,23004
63,63rd,04/01/2018,15622.9,9614.2,7388.4,403480
63W,West 63rd,04/01/2018,1443.9,655.8,505.3,35471
65,Grand,04/01/2018,8519.1,4380,2815.8,210500
66,Chicago,04/01/2018,22892,13381.4,9337,580942
67,67th-69th-71st,04/01/2018,10084.8,6365.3,4820.4,261344
68,Northwest Highway,04/01/2018,1445.1,437.5,287.8,33535
70,Division,04/01/2018,8879,5001.8,3865.6,225795
71,71st/South Shore,04/01/2018,8654.2,6080.3,4600,229060
72,North,04/01/2018,13997.4,9837.3,7263.2,369612
73,Armitage,04/01/2018,5436,2606.9,1755.9,133363
74,Fullerton,04/01/2018,11942,7820.2,5486,309494
75,74th-75th,04/01/2018,6755.2,4428.3,3462.8,176886
76,Diversey,04/01/2018,11163.2,6221.7,3948.9,279058
77,Belmont,04/01/2018,20257.6,12124.6,8842.3,518119
78,Montrose,04/01/2018,7817.7,4381.8,3077.8,197088
79,79th,04/01/2018,23938.2,16246.7,12392.4,629651
80,Irving Park,04/01/2018,10950.2,6813.1,5140.7,282911
81,Lawrence,04/01/2018,11244.7,8339.6,6411.6,301554
81W,West Lawrence,04/01/2018,1799.8,835.9,490.4,43592
82,Kimball-Homan,04/01/2018,17911.2,9998,7222.6,452240
84,Peterson,04/01/2018,3719,1778.5,1168.7,91057
85,Central,04/01/2018,9213.5,5492.2,4154.2,236224
85A,North Central,04/01/2018,585.1,249.7,0,13287
86,Narragansett/Ridgeland,04/01/2018,2603.6,0,0,54676
87,87th,04/01/2018,11250.5,7649.8,5558.1,294649
88,Higgins,04/01/2018,1417.5,539,413.2,33990
90,Harlem,04/01/2018,4357.2,2741.3,1873.1,111832
91,Austin,04/01/2018,6260.5,3102.1,2201.1,154883
92,Foster,04/01/2018,6490.4,3312.5,2554.5,162322
93,California/Dodge,04/01/2018,3506.8,1550.9,0,79846
94,South California,04/01/2018,8568.9,4032.5,3010.8,211132
95,95th,04/01/2018,5485.1,3665.2,2668.5,143190
96,Lunt,04/01/2018,829.9,0,0,17427
